date,fed_policy_score,usd_liquidity_score,rates_pressure_score,risk_appetite_score,stablecoin_liquidity_score,btc_market_score,macro_liquidity_score,score_coverage_ratio
2018-04-17,,,,,61.880883436545346,,61.880883436545346,0.16666666666666666
2018-04-18,,,,,61.86986023948465,,61.86986023948465,0.16666666666666666
2018-04-19,,,,,61.85903159392591,,61.85903159392591,0.16666666666666666
2018-04-20,,,,,61.84839183705367,,61.84839183705367,0.16666666666666666
2018-04-21,,,,,61.83793553428638,,61.83793553428639,0.16666666666666666
2018-04-22,,,,,61.827657467581005,,61.827657467581005,0.16666666666666666
2018-04-23,,,,,61.81755262446186,,61.81755262446186,0.16666666666666666
2018-04-24,,,,,61.80761618772139,,61.80761618772139,0.16666666666666666
2018-04-25,,,,,61.79784352574478,,61.79784352574479,0.16666666666666666
2018-04-26,,,,,61.78823018341418,,61.78823018341418,0.16666666666666666
2018-04-27,,,,,61.778771873551925,,61.778771873551925,0.16666666666666666
2018-04-28,,,,,61.76946446886554,,61.769464468865536,0.16666666666666666
2018-04-29,,,,,51.73530402769321,,51.73530402769321,0.16666666666666666
2018-04-30,,,,,51.72628665351849,,51.72628665351849,0.16666666666666666
2018-05-01,,,,,51.71740868822417,,51.71740868822417,0.16666666666666666
2018-05-02,,,,,51.70866657239259,,51.70866657239259,0.16666666666666666
2018-05-03,,,,,51.70005687262684,,51.70005687262684,0.16666666666666666
2018-05-04,,,,,51.691576275869885,,51.691576275869885,0.16666666666666666
2018-05-05,,,,,51.68322158403367,,51.68322158403367,0.16666666666666666
2018-05-06,,,,,51.67498970891837,,51.67498970891837,0.16666666666666666
2018-05-07,,,,,51.66687766740341,,51.66687766740341,0.16666666666666666
2018-05-08,,,,,51.65888257689331,,51.65888257689331,0.16666666666666666
2018-05-09,,,,,51.651001651002474,,51.651001651002474,0.16666666666666666
2018-05-10,,,,,51.643232195464286,,51.643232195464286,0.16666666666666666
2018-05-11,,,,,51.635571604250856,,51.635571604250856,0.16666666666666666
2018-05-12,,,,,51.62801735589072,,51.62801735589072,0.16666666666666666
2018-05-13,,,,,51.620567009972646,,51.620567009972646,0.16666666666666666
2018-05-14,,,,,51.613218203824566,,51.613218203824566,0.16666666666666666
2018-05-15,,,,,51.6059686493573,,51.6059686493573,0.16666666666666666
2018-05-16,,,,,51.59881613006358,,51.59881613006358,0.16666666666666666
2018-05-17,,,,,51.59175849816333,,51.59175849816333,0.16666666666666666
2018-05-18,,,,,51.58479367188694,,51.58479367188694,0.16666666666666666
2018-05-19,,,,,51.57791963288864,,51.57791963288864,0.16666666666666666
2018-05-20,,,,,51.571134423782695,,51.571134423782695,0.16666666666666666
2018-05-21,,,,,51.56443614579568,,51.56443614579568,0.16666666666666666
2018-05-22,,,,,51.557822956528256,,51.557822956528256,0.16666666666666666
2018-05-23,,,,,51.551293067820595,,51.551293067820595,0.16666666666666666
2018-05-24,,,,,51.544844743715764,,51.544844743715764,0.16666666666666666
2018-05-25,,,,,51.538476298515874,,51.538476298515874,0.16666666666666666
2018-05-26,,,,,51.53218609492591,,51.53218609492591,0.16666666666666666
2018-05-27,,,,,51.52597254228073,,51.52597254228073,0.16666666666666666
2018-05-28,,,,,51.51983409485082,,51.51983409485082,0.16666666666666666
2018-05-29,,,,,51.51376925022265,,51.51376925022265,0.16666666666666666
2018-05-30,,,,,51.50777654774991,,51.50777654774991,0.16666666666666666
2018-05-31,,,,,51.50185456707181,,51.50185456707181,0.16666666666666666
2018-06-01,,,,,51.49600192669523,,51.49600192669523,0.16666666666666666
2018-06-02,,,,,51.49021728263732,,51.49021728263732,0.16666666666666666
2018-06-03,,,,,51.48449932712568,,51.48449932712568,0.16666666666666666
2018-06-04,,,,,51.47884678735311,,51.47884678735311,0.16666666666666666
2018-06-05,,,,,51.47325842428437,,51.47325842428437,0.16666666666666666
2018-06-06,,,,,51.467733031512296,,51.467733031512296,0.16666666666666666
2018-06-07,,,,,51.46226943416099,,51.46226943416099,0.16666666666666666
2018-06-08,,,,,51.45686648783367,,51.45686648783367,0.16666666666666666
2018-06-09,,,,,51.45152307760323,,51.45152307760323,0.16666666666666666
2018-06-10,,,,,51.44074500170974,,51.44074500170974,0.16666666666666666
2018-06-11,,,,,51.43551767143977,,51.43551767143977,0.16666666666666666
2018-06-12,,,,,51.43034669627471,,51.43034669627471,0.16666666666666666
2018-06-13,,,,,51.42523106993424,,51.42523106993424,0.16666666666666666
2018-06-14,,,,,51.42016981112963,,51.42016981112963,0.16666666666666666
2018-06-15,,,,,51.41516196277104,,51.41516196277104,0.16666666666666666
2018-06-16,,,,,51.41020659120539,,51.41020659120539,0.16666666666666666
2018-06-17,,,,,51.405302785483315,,51.405302785483315,0.16666666666666666
2018-06-18,,,,,51.40044965665401,,51.40044965665401,0.16666666666666666
2018-06-19,,,,,51.39564633708657,,51.39564633708657,0.16666666666666666
2018-06-20,,,,,51.39089197981687,,51.39089197981687,0.16666666666666666
2018-06-21,,,,,51.386185757918675,,51.386185757918675,0.16666666666666666
2018-06-22,,,,,51.38152686389795,,51.38152686389795,0.16666666666666666
2018-06-23,,,,,51.37691450910952,,51.37691450910952,0.16666666666666666
2018-06-24,,,,,51.372347923194866,,51.372347923194866,0.16666666666666666
2018-06-25,,,,,51.36782635354037,,51.36782635354037,0.16666666666666666
2018-06-26,,,,,51.36334906475504,,51.36334906475504,0.16666666666666666
2018-06-27,,,,,51.35891533816687,,51.35891533816687,0.16666666666666666
2018-06-28,,,,,51.354524471337086,,51.354524471337086,0.16666666666666666
2018-06-29,,,,,51.35017577759166,,51.35017577759166,0.16666666666666666
2018-06-30,,,,,51.345868585569015,,51.345868585569015,0.16666666666666666
2018-07-01,,,,,51.341602238783736,,51.341602238783736,0.16666666666666666
2018-07-02,,,,,51.337376095205215,,51.337376095205215,0.16666666666666666
2018-07-03,,,,,51.33318952685086,,51.33318952685086,0.16666666666666666
2018-07-04,,,,,51.32904191939321,,51.32904191939321,0.16666666666666666
2018-07-05,,,,,51.32493267178042,,51.32493267178042,0.16666666666666666
2018-07-06,,,,,51.32086119586947,,51.32086119586947,0.16666666666666666
2018-07-07,,,,,51.31682691607184,,51.31682691607184,0.16666666666666666
2018-07-08,,,,,51.31282926901084,,51.31282926901084,0.16666666666666666
2018-07-09,,,,,51.30886770319044,,51.30886770319044,0.16666666666666666
2018-07-10,,,,,51.30883547950548,,51.30883547950548,0.16666666666666666
2018-07-11,,,,,51.3049444676096,,51.3049444676096,0.16666666666666666
2018-07-12,,,,,51.30108795059892,,51.30108795059892,0.16666666666666666
2018-07-13,,,,,51.29726542139976,,51.29726542139976,0.16666666666666666
2018-07-14,,,,,51.29347638331848,,51.29347638331848,0.16666666666666666
2018-07-15,,,,,51.28972034976982,,51.28972034976982,0.16666666666666666
2018-07-16,,,,,51.28599684401381,,51.28599684401381,0.16666666666666666
2018-07-17,,,,,51.282305398901045,,51.282305398901045,0.16666666666666666
2018-07-18,,,,,51.27864555662593,,51.27864555662593,0.16666666666666666
2018-07-19,,,,,51.27501686848772,,51.27501686848772,0.16666666666666666
2018-07-20,,,,,51.27141889465887,,51.27141889465887,0.16666666666666666
2018-07-21,,,,,51.26785120396068,,51.26785120396068,0.16666666666666666
2018-07-22,,,,,51.26431337364575,,51.26431337364575,0.16666666666666666
2018-07-23,,,,,51.260804989187086,,51.260804989187086,0.16666666666666666
2018-07-24,,,,,51.25732564407368,,51.25732564407368,0.16666666666666666
2018-07-25,,,,,51.25387493961223,,51.25387493961223,0.16666666666666666
2018-07-26,,,,,51.250452484734815,,51.250452484734815,0.16666666666666666
2018-07-27,,,,,51.247057895812326,,51.247057895812326,0.16666666666666666
2018-07-28,,,,,51.24369079647349,,51.24369079647349,0.16666666666666666
2018-07-29,,,,,28.267791904690725,,28.267791904690725,0.16666666666666666
2018-07-30,,,,,28.272966742267393,,28.27296674226739,0.16666666666666666
2018-07-31,,,,,26.797032876757925,,26.797032876757925,0.16666666666666666
2018-08-01,,,,,26.81490117550935,,26.814901175509345,0.16666666666666666
2018-08-02,,,,,26.832461233541842,,26.832461233541842,0.16666666666666666
2018-08-03,,,,,26.849721814770223,,26.84972181477022,0.16666666666666666
2018-08-04,,,,,26.86669133817496,,26.86669133817496,0.16666666666666666
2018-08-05,,,,,26.88337789506274,,26.88337789506274,0.16666666666666666
2018-08-06,,,,,26.89978926528301,,26.89978926528301,0.16666666666666666
2018-08-07,,,,,26.915932932474313,,26.91593293247431,0.16666666666666666
2018-08-08,,,,,26.897893392938087,,26.897893392938084,0.16666666666666666
2018-08-09,,,,,26.879630754011657,,26.879630754011657,0.16666666666666666
2018-08-10,,,,,26.861139937539583,,26.86113993753958,0.16666666666666666
2018-08-11,,,,,26.84241570115627,,26.842415701156273,0.16666666666666666
2018-08-12,,,,,26.823452631371058,,26.82345263137106,0.16666666666666666
2018-08-13,,,,,26.804245136293464,,26.804245136293464,0.16666666666666666
2018-08-14,,,,,26.784787437976277,,26.784787437976277,0.16666666666666666
2018-08-15,,,,,26.765073564352498,,26.765073564352498,0.16666666666666666
2018-08-16,,,,,26.745097340740454,,26.745097340740454,0.16666666666666666
2018-08-17,,,,,26.724852380889363,,26.724852380889367,0.16666666666666666
2018-08-18,,,,,26.704332077535746,,26.70433207753575,0.16666666666666666
2018-08-19,,,,,26.68352959243873,,26.68352959243873,0.16666666666666666
2018-08-20,,,,,26.66243784585989,,26.66243784585989,0.16666666666666666
2018-08-21,,,,,26.641049505450585,,26.641049505450585,0.16666666666666666
2018-08-22,,,,,26.619356974506996,,26.619356974506996,0.16666666666666666
2018-08-23,,,,,26.59735237954984,,26.59735237954984,0.16666666666666666
2018-08-24,,,,,26.575027557182274,,26.575027557182274,0.16666666666666666
2018-08-25,,,,,26.55237404017597,,26.55237404017597,0.16666666666666666
2018-08-26,,,,,26.52938304273107,,26.52938304273107,0.16666666666666666
2018-08-27,,,,,26.506045444851438,,26.506045444851438,0.16666666666666666
2018-08-28,,,,,26.542349435850063,,26.542349435850063,0.16666666666666666
2018-08-29,,,,,26.518289856445435,,26.518289856445435,0.16666666666666666
2018-08-30,,,,,36.52385405055056,,36.52385405055056,0.16666666666666666
2018-08-31,,,,,36.49903156510363,,36.49903156510363,0.16666666666666666
2018-09-01,,,,,36.473811249033076,,36.473811249033076,0.16666666666666666
2018-09-02,,,,,36.448181590784436,,36.448181590784436,0.16666666666666666
2018-09-03,,,,,36.422130604387924,,36.422130604387924,0.16666666666666666
2018-09-04,,,,,36.39564580395109,,36.39564580395109,0.16666666666666666
2018-09-05,,,,,36.36871417645297,,36.36871417645297,0.16666666666666666
2018-09-06,,,,,47.464600338933444,,47.464600338933444,0.16666666666666666
2018-09-07,,,,,47.431624808922834,,47.431624808922834,0.16666666666666666
2018-09-08,,,,,47.397811177792924,,47.397811177792924,0.16666666666666666
2018-09-09,,,,,47.363118698899065,,47.363118698899065,0.16666666666666666
2018-09-10,,,,,47.32750505751814,,47.32750505751814,0.16666666666666666
2018-09-11,,,,,47.29098130124198,,47.29098130124198,0.16666666666666666
2018-09-12,,,,,47.283178206105575,,47.283178206105575,0.16666666666666666
2018-09-13,,,,,47.24448197378201,,47.24448197378201,0.16666666666666666
2018-09-14,,,,,47.20471753939784,,47.20471753939784,0.16666666666666666
2018-09-15,,,,,47.16371377494589,,47.16371377494589,0.16666666666666666
2018-09-16,,,,,47.12145008123725,,47.12145008123725,0.16666666666666666
2018-09-17,,,,,47.077854751024915,,47.077854751024915,0.16666666666666666
2018-09-18,,,,,47.03293801901382,,47.03293801901382,0.16666666666666666
2018-09-19,,,,,47.15238091904426,,47.15238091904426,0.16666666666666666
2018-09-20,,,,,47.156718156096204,,47.156718156096204,0.16666666666666666
2018-09-21,,,,,47.99596276632728,,47.99596276632728,0.16666666666666666
2018-09-22,,,,,48.45110649656056,,48.45110649656056,0.16666666666666666
2018-09-23,,,,,48.509995797931,,48.509995797931,0.16666666666666666
2018-09-24,,,,,48.50426807896164,,48.50426807896164,0.16666666666666666
2018-09-25,,,,,48.62884921979068,,48.62884921979068,0.16666666666666666
2018-09-26,,,,,48.62253639233849,,48.62253639233849,0.16666666666666666
2018-09-27,,,,,48.88933508499111,,48.88933508499111,0.16666666666666666
2018-09-28,,,,,49.13879671280239,,49.13879671280239,0.16666666666666666
2018-09-29,,,,,49.25274090353157,,49.25274090353157,0.16666666666666666
2018-09-30,,,,,49.244345767065816,,49.244345767065816,0.16666666666666666
2018-10-01,,,,,49.235907846676454,,49.235907846676454,0.16666666666666666
2018-10-02,,,,,49.490766432030505,,49.490766432030505,0.16666666666666666
2018-10-03,,,,,49.48165208574584,,49.48165208574584,0.16666666666666666
2018-10-04,,,,,52.87689032690618,,52.87689032690618,0.16666666666666666
2018-10-05,,,,,54.83329297944423,,54.833292979444224,0.16666666666666666
2018-10-06,,,,,64.5960339676715,,64.5960339676715,0.16666666666666666
2018-10-07,,,,,64.58271606693894,,64.58271606693894,0.16666666666666666
2018-10-08,,,,,64.58203167715911,,64.58203167715911,0.16666666666666666
2018-10-09,,,,,61.23137827075225,,61.23137827075225,0.16666666666666666
2018-10-10,,,,,65.6915675977207,,65.6915675977207,0.16666666666666666
2018-10-11,,,,,65.12365928439714,,65.12365928439714,0.16666666666666666
2018-10-12,,,,,66.23232291478453,,66.23232291478453,0.16666666666666666
2018-10-13,,,,,72.49765644182477,,72.49765644182477,0.16666666666666666
2018-10-14,,,,,72.87976074070936,,72.87976074070936,0.16666666666666666
2018-10-15,,,,,72.86708447851007,,72.86708447851007,0.16666666666666666
2018-10-16,,,,,75.85481181754503,,75.85481181754503,0.16666666666666666
2018-10-17,,,,,77.55466942283185,,77.55466942283185,0.16666666666666666
2018-10-18,,,,,77.74596343941302,,77.74596343941302,0.16666666666666666
2018-10-19,,,,,77.74265047166716,,77.74265047166716,0.16666666666666666
2018-10-20,,,,,77.78098102031004,,77.78098102031004,0.16666666666666666
2018-10-21,,,,,77.78271174860494,,77.78271174860494,0.16666666666666666
2018-10-22,,,,,77.77557441256081,,77.77557441256081,0.16666666666666666
2018-10-23,,,,,77.80282558959541,,77.80282558959541,0.16666666666666666
2018-10-24,,,,,77.9891916570838,,77.9891916570838,0.16666666666666666
2018-10-25,,,,,78.09961044922841,,78.09961044922841,0.16666666666666666
2018-10-26,,,,,78.09795021819285,,78.09795021819285,0.16666666666666666
2018-10-27,,,,,78.15334682802228,,78.15334682802228,0.16666666666666666
2018-10-28,,,,,78.14972853233742,,78.14972853233742,0.16666666666666666
2018-10-29,,,,,78.16028473754524,,78.16028473754524,0.16666666666666666
2018-10-30,,,,,78.15737885115642,,78.15737885115642,0.16666666666666666
2018-10-31,,,,,78.17884993331803,,78.17884993331803,0.16666666666666666
2018-11-01,,,,,78.16650871874121,,78.16650871874121,0.16666666666666666
2018-11-02,,,,,78.15720361422547,,78.15720361422547,0.16666666666666666
2018-11-03,,,,,78.19909417363826,,78.19909417363826,0.16666666666666666
2018-11-04,,,,,78.20220532232864,,78.20220532232864,0.16666666666666666
2018-11-05,,,,,78.1957873240604,,78.1957873240604,0.16666666666666666
2018-11-06,,,,,78.2077284163527,,78.2077284163527,0.16666666666666666
2018-11-07,,,,,78.20635378698557,,78.20635378698557,0.16666666666666666
2018-11-08,,,,,78.20769161232694,,78.20769161232694,0.16666666666666666
2018-11-09,,,,,78.20639619867535,,78.20639619867535,0.16666666666666666
2018-11-10,,,,,78.20298022027518,,78.20298022027518,0.16666666666666666
2018-11-11,,,,,78.20221189324181,,78.20221189324181,0.16666666666666666
2018-11-12,,,,,78.18532424327498,,78.18532424327498,0.16666666666666666
2018-11-13,,,,,78.08202180307276,,78.08202180307276,0.16666666666666666
2018-11-14,,,,,78.06537010543127,,78.06537010543127,0.16666666666666666
2018-11-15,,,,,77.90077698907284,,77.90077698907284,0.16666666666666666
2018-11-16,,,,,77.72733280782114,,77.72733280782114,0.16666666666666666
2018-11-17,,,,,77.63438988110127,,77.63438988110127,0.16666666666666666
2018-11-18,,,,,77.50631741305737,,77.50631741305737,0.16666666666666666
2018-11-19,,,,,77.33195460102623,,77.33195460102623,0.16666666666666666
2018-11-20,,,,,77.21560631868606,,77.21560631868606,0.16666666666666666
2018-11-21,,,,,77.49528802235253,,77.49528802235253,0.16666666666666666
2018-11-22,,,,,77.5273962276854,,77.5273962276854,0.16666666666666666
2018-11-23,,,,,77.2969394915959,,77.2969394915959,0.16666666666666666
2018-11-24,,,,,77.21974535284689,,77.21974535284689,0.16666666666666666
2018-11-25,,,,,77.04464100697673,,77.04464100697673,0.16666666666666666
2018-11-26,,,,,76.88001930943145,,76.88001930943145,0.16666666666666666
2018-11-27,,,,,76.64722658518713,,76.64722658518713,0.16666666666666666
2018-11-28,,,,,76.58453742270103,,76.58453742270103,0.16666666666666666
2018-11-29,,,,,76.58622249143275,,76.58622249143275,0.16666666666666666
2018-11-30,,,,,76.74277205895366,,76.74277205895366,0.16666666666666666
2018-12-01,,,,,77.19181725768615,,77.19181725768615,0.16666666666666666
2018-12-02,,,,,77.09561478028367,,77.09561478028367,0.16666666666666666
2018-12-03,,,,,76.9127383867393,,76.9127383867393,0.16666666666666666
2018-12-04,,,,,77.23289909848214,,77.23289909848214,0.16666666666666666
2018-12-05,,,,,76.85172251249008,,76.85172251249008,0.16666666666666666
2018-12-06,,,,,76.4314333487591,,76.4314333487591,0.16666666666666666
2018-12-07,,,,,76.53210376659511,,76.53210376659511,0.16666666666666666
2018-12-08,,,,,76.58254522075282,,76.58254522075282,0.16666666666666666
2018-12-09,,,,,76.5597180395915,,76.5597180395915,0.16666666666666666
2018-12-10,,,,,76.45433467945463,,76.45433467945463,0.16666666666666666
2018-12-11,,,,,76.38308497102796,,76.38308497102796,0.16666666666666666
2018-12-12,,,,,76.1355263333063,,76.1355263333063,0.16666666666666666
2018-12-13,,,,,75.95875479834103,,75.95875479834103,0.16666666666666666
2018-12-14,,,,,75.81673185259713,,75.81673185259713,0.16666666666666666
2018-12-15,,,,,75.8811773434138,,75.8811773434138,0.16666666666666666
2018-12-16,,,,,75.80047458440092,,75.80047458440092,0.16666666666666666
2018-12-17,,,,,75.71257806851125,,75.71257806851125,0.16666666666666666
2018-12-18,,,,,75.78738573509787,,75.78738573509787,0.16666666666666666
2018-12-19,,,,,75.71128426555373,,75.71128426555373,0.16666666666666666
2018-12-20,,,,,75.7996884711981,,75.7996884711981,0.16666666666666666
2018-12-21,,,,,75.76351421611511,,75.76351421611511,0.16666666666666666
2018-12-22,,,,,75.85446137785686,,75.85446137785686,0.16666666666666666
2018-12-23,,,,,75.76733684254849,,75.76733684254849,0.16666666666666666
2018-12-24,,,,,75.67578837659187,,75.67578837659187,0.16666666666666666
2018-12-25,,,,,75.58033147373526,,75.58033147373526,0.16666666666666666
