date,fed_policy_score,usd_liquidity_score,rates_pressure_score,risk_appetite_score,stablecoin_liquidity_score,btc_market_score,macro_liquidity_score,score_coverage_ratio
2026-05-04,53.403760263329715,35.257643629324264,46.75214975084165,66.20632632932748,82.10564795294931,60.59731814188864,54.48193285352923,1.0
